refYear,reporter,partner,partner_group,flow_india,cmdCode,cmdDesc,trade_value_usd,dataset_type,source_side
2023,India,United States,United States,Import,30,Pharmaceutical products,503557256.264,hs2,India_reporter
2023,India,United States,United States,Import,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",253174151.574,hs2,India_reporter
2023,India,United States,United States,Import,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",348582.205,hs2,India_reporter
2023,India,United States,United States,Import,21,Miscellaneous edible preparations,31685282.414,hs2,India_reporter
2023,India,United States,United States,Import,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",369564.225,hs2,India_reporter
2023,India,United States,United States,Import,44,Wood and articles of wood; wood charcoal,83724913.045,hs2,India_reporter
2023,India,United States,United States,Import,64,Footwear; gaiters and the like; parts of such articles,3258887.066,hs2,India_reporter
2023,India,United States,United States,Import,88,"Aircraft, spacecraft, and parts thereof",1485267691.784,hs2,India_reporter
2023,India,United States,United States,Import,10,Cereals,1257599.868,hs2,India_reporter
2023,India,United States,United States,Import,7,Vegetables and certain roots and tubers; edible,962278.104,hs2,India_reporter
2023,India,United States,United States,Import,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,750727626.667,hs2,India_reporter
2023,India,United States,United States,Import,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",108450.845,hs2,India_reporter
2023,India,United States,United States,Import,99,Commodities not specified according to kind,112028286.429,hs2,India_reporter
2023,India,United States,United States,Import,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",21179240.127,hs2,India_reporter
2023,India,United States,United States,Import,5,Animal originated products; not elsewhere specified or included,14574965.244,hs2,India_reporter
2023,India,United States,United States,Import,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1037601.351,hs2,India_reporter
2023,India,United States,United States,Import,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1019031175.022,hs2,India_reporter
2023,India,United States,United States,Import,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",346104.523,hs2,India_reporter
2023,India,United States,United States,Import,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",987308.199,hs2,India_reporter
2023,India,United States,United States,Import,20,"Preparations of vegetables, fruit, nuts or other parts of plants",18553950.461,hs2,India_reporter
2023,India,United States,United States,Import,23,"Food industries, residues and wastes thereof; prepared animal fodder",45416391.041,hs2,India_reporter
2023,India,United States,United States,Import,43,Furskins and artificial fur; manufactures thereof,6827.483,hs2,India_reporter
2023,India,United States,United States,Import,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,7030095.928,hs2,India_reporter
2023,India,United States,United States,Import,18,Cocoa and cocoa preparations,2027862.165,hs2,India_reporter
2023,India,United States,United States,Import,41,Raw hides and skins (other than furskins) and leather,6332470.665,hs2,India_reporter
2023,India,United States,United States,Import,9,"Coffee, tea, mate and spices",391762.224,hs2,India_reporter
2023,India,United States,United States,Import,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",18947862.634,hs2,India_reporter
2023,India,United States,United States,Import,22,"Beverages, spirits and vinegar",186023427.873,hs2,India_reporter
2023,India,United States,United States,Import,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",64158807.231,hs2,India_reporter
2023,India,United States,United States,Import,26,"Ores, slag and ash",61082402.929,hs2,India_reporter
2023,India,United States,United States,Import,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",396808851.922,hs2,India_reporter
2023,India,United States,United States,Import,29,Organic chemicals,1679418635.82,hs2,India_reporter
2023,India,United States,United States,Import,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1118758107.907,hs2,India_reporter
2023,India,United States,United States,Import,39,Plastics and articles thereof,2108942638.284,hs2,India_reporter
2023,India,United States,United States,Import,40,Rubber and articles thereof,284419412.401,hs2,India_reporter
2023,India,United States,United States,Import,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4171055.89,hs2,India_reporter
2023,India,United States,United States,Import,45,Cork and articles of cork,161938.705,hs2,India_reporter
2023,India,United States,United States,Import,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",15635.596,hs2,India_reporter
2023,India,United States,United States,Import,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",233531921.325,hs2,India_reporter
2023,India,United States,United States,Import,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",48910825.927,hs2,India_reporter
2023,India,United States,United States,Import,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1081467.402,hs2,India_reporter
2023,India,United States,United States,Import,52,Cotton,237481989.266,hs2,India_reporter
2023,India,United States,United States,Import,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",24688226.022,hs2,India_reporter
2023,India,United States,United States,Import,60,Fabrics; knitted or crocheted,272923.539,hs2,India_reporter
2023,India,United States,United States,Import,62,Apparel and clothing accessories; not knitted or crocheted,3296468.134,hs2,India_reporter
2023,India,United States,United States,Import,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",74110467.327,hs2,India_reporter
2023,India,United States,United States,Import,65,Headgear and parts thereof,1027424.647,hs2,India_reporter
2023,India,United States,United States,Import,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",44850.7,hs2,India_reporter
2023,India,United States,United States,Import,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",68048854.088,hs2,India_reporter
2023,India,United States,United States,Import,69,Ceramic products,40474046.22,hs2,India_reporter
2023,India,United States,United States,Import,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1859798454.61,hs2,India_reporter
2023,India,United States,United States,Import,72,Iron and steel,1265884064.173,hs2,India_reporter
2023,India,United States,United States,Import,75,Nickel and articles thereof,164673683.577,hs2,India_reporter
2023,India,United States,United States,Import,80,Tin; articles thereof,149192.456,hs2,India_reporter
2023,India,United States,United States,Import,83,Metal; miscellaneous products of base metal,65685616.797,hs2,India_reporter
2023,India,United States,United States,Import,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",569038294.671,hs2,India_reporter
2023,India,United States,United States,Import,93,Arms and ammunition; parts and accessories thereof,1939716.399,hs2,India_reporter
2023,India,United States,United States,Import,96,Miscellaneous manufactured articles,24422974.279,hs2,India_reporter
2023,India,United States,United States,Import,50,Silk,48519.978,hs2,India_reporter
2023,India,United States,United States,Import,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,22779.178,hs2,India_reporter
2023,India,United States,United States,Import,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",26537825.65,hs2,India_reporter
