refYear,partner_group,flow_india,cmdCode,cmdDesc,trade_value_usd
2021,United States,Import,10,Cereals,3212293.474
2021,United States,Import,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",3015096.052
2021,United States,Import,92,Musical instruments; parts and accessories of such articles,2289757.948
2021,United States,Import,61,Apparel and clothing accessories; knitted or crocheted,1937110.76
2021,United States,Import,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1698884.208
2021,United States,Import,65,Headgear and parts thereof,1157382.7
2021,United States,Import,60,Fabrics; knitted or crocheted,1153311.782
2021,United States,Import,93,Arms and ammunition; parts and accessories thereof,1085251.474
2021,United States,Import,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1059590.312
2021,United States,Import,91,Clocks and watches and parts thereof,757428.718
2021,United States,Import,50,Silk,589883.776
2021,United States,Import,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",444006.838
2021,United States,Import,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",333156.836
2021,United States,Import,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",182810.856
2021,United States,Import,80,Tin; articles thereof,164355.807
2021,United States,Import,45,Cork and articles of cork,130569.066
2021,United States,Import,24,Tobacco and manufactured tobacco substitutes,125924.647
2021,United States,Import,2,Meat and edible meat offal,109717.231
2021,United States,Import,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,67086.047
2021,United States,Import,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",55639.645
2021,United States,Import,43,Furskins and artificial fur; manufactures thereof,24818.171
2021,United States,Import,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2160.865
2021,United States,Import,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1939.067
2022,United States,Import,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20684618902.681
2022,United States,Import,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",8027024180.099
2022,United States,Import,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3847994063.301
2022,United States,Import,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2271993787.313
2022,United States,Import,29,Organic chemicals,2205881932.658
2022,United States,Import,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1684104253.673
2022,United States,Import,39,Plastics and articles thereof,1489494241.524
2022,United States,Import,76,Aluminium and articles thereof,1154437413.753
2022,United States,Import,38,Chemical products n.e.c.,1136227672.18
2022,United States,Import,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1067257798.448
2022,United States,Import,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1018755351.113
2022,United States,Import,72,Iron and steel,938928746.907
2022,United States,Import,52,Cotton,534852405.921
2022,United States,Import,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",467910925.321
2022,United States,Import,30,Pharmaceutical products,432845755.241
2022,United States,Import,88,"Aircraft, spacecraft, and parts thereof",375334569.539
2022,United States,Import,74,Copper and articles thereof,355679205.118
2022,United States,Import,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",333606368.53
2022,United States,Import,31,Fertilizers,277585413.451
2022,United States,Import,73,Iron or steel articles,268179475.962
2022,United States,Import,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",259650973.35
2022,United States,Import,22,"Beverages, spirits and vinegar",253475124.066
2022,United States,Import,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",240567010.83
2022,United States,Import,40,Rubber and articles thereof,240386008.198
2022,United States,Import,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",182585099.913
2022,United States,Import,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",172467968.137
2022,United States,Import,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",109981432.171
2022,United States,Import,99,Commodities not specified according to kind,109598313.417
2022,United States,Import,44,Wood and articles of wood; wood charcoal,96116735.272
2022,United States,Import,35,Albuminoidal substances; modified starches; glues; enzymes,95227446.886
2022,United States,Import,26,"Ores, slag and ash",80108629.905
2022,United States,Import,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",78621818.071
2022,United States,Import,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",77591946.088
2022,United States,Import,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",75329523.515
2022,United States,Import,75,Nickel and articles thereof,73652390.439
2022,United States,Import,89,"Ships, boats and floating structures",67982591.774
2022,United States,Import,83,Metal; miscellaneous products of base metal,65044912.561
2022,United States,Import,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",62953621.541
2022,United States,Import,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",57757854.38
2022,United States,Import,70,Glass and glassware,56333149.91
2022,United States,Import,78,Lead and articles thereof,54920167.353
2022,United States,Import,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",49935868.69
2022,United States,Import,79,Zinc and articles thereof,49770838.227
2022,United States,Import,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",44192732.351
2022,United States,Import,69,Ceramic products,40107186.339
2022,United States,Import,21,Miscellaneous edible preparations,39668943.887
2022,United States,Import,81,"Metals; n.e.c., cermets and articles thereof",37287335.903
2022,United States,Import,23,"Food industries, residues and wastes thereof; prepared animal fodder",37005661.928
2022,United States,Import,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",35252582.279
2022,United States,Import,55,Man-made staple fibres,29839338.028
2022,United States,Import,97,Works of art; collectors' pieces and antiques,28079544.841
2022,United States,Import,54,Man-made filaments; strip and the like of man-made textile materials,27057709.925
2022,United States,Import,96,Miscellaneous manufactured articles,25647106.981
2022,United States,Import,20,"Preparations of vegetables, fruit, nuts or other parts of plants",22930217.229
2022,United States,Import,37,Photographic or cinematographic goods,22528630.897
2022,United States,Import,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",22297322.702
2022,United States,Import,95,"Toys, games and sports requisites; parts and accessories thereof",21540578.963
2022,United States,Import,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",20164543.584
2022,United States,Import,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",17432109.814
2022,United States,Import,5,Animal originated products; not elsewhere specified or included,14477993.294
